id,transaction_date_time,payment_key,customer_key,time_key,item_key,store_key,item_name,item_description,customer_name,customer_upazila,customer_district,customer_division,quarter,store_size,store_city,store_upazila,store_district,store_division,quantity,unit,unit_price,total_price
754b3739-34f6-46dc-9e34-b236805efaec,02-06-2018 00:35,P030,C000982,T06996,I00111,S0006,K Cups Hot Cocoa,Coffee Hot Cocoa,mamta,Bishwanath,Sylhet,Sylhet,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,5,ct,16.0,80.0
e02e858b-3aa9-45d7-aacb-4be55cd481d9,10-07-2016 13:44,P032,C000209,T09108,I00237,S0006,Breath Savers Peppermints 12/roll ,Gum - Mints,charan jeet singh,Megna,Comilla,Chittagong,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,3,ct,16.0,48.0
de2786a9-14e6-45e0-8374-26a9ab22dc90,06-10-2015 19:18,P019,C000768,T05917,I00171,S0006,Dark Chocolate Mint Patties,Food - Chocolate,payal goyala,Bashundhara R/A,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,137,ct,16.0,2192.0
cf6355f4-2441-41a3-8045-b6f7e86cd520,08-08-2020 13:48,P005,C000378,T02329,I00234,S0006,Spunkmeyer Muffin Variety,Food - Sweets,raj kumar @ raju,Bashundhara R/A,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,11,ct,13.0,143.0
b8236258-8f16-4f9f-ad55-99154d1b52ae,11-05-2018 12:51,P002,C000450,T01274,I00251,S0006,"Dawn Ultra Dish Detergent, Original Scent ",Kitchen Supplies,mahavir,Megna,Comilla,Chittagong,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,6,oz,13.0,78.0
e794d36c-1813-4b2b-a537-ffb124a90ad4,05-04-2021 00:51,P010,C001550,T02724,I00221,S0006,Austin Toasty Crackers w/ PBtr,Food - Snacks,vaishali,Megna,Comilla,Chittagong,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,8,ct,14.0,112.0
fb05407c-2192-485d-b50b-442cacb5f652,23-09-2017 11:23,P034,C001550,T00783,I00093,S0006,Ozarka Spring Water 20 oz,Beverage Water,vaishali,Megna,Comilla,Chittagong,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,7,bottles,13.0,91.0
903c3385-04a4-471c-b73f-42ea0b431494,13-08-2022 22:09,P011,C000520,T01616,I00072,S0006,Gatorade Variety 20 oz ,Beverage - Gatorade,pramjot singh,Megna,Comilla,Chittagong,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,22,bottles,20.0,440.0
cbe25ae6-6062-4745-b3d1-161dfbc2df9a,13-08-2022 22:09,P037,C000152,T01616,I00117,S0006,K Cups Folgers Lively Columbian,Coffee K-Cups,parveen,Mirpur-1,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,6,ct,46.0,276.0
01c73ab4-57d5-4c03-bca1-3e49391b8c43,21-05-2018 11:51,P010,C001548,T05564,I00232,S0006,"Pop-Tarts, Brown Sugar Cinnamon ",Food - Sweets,ramwati,Savar,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,34,ct,12.0,408.0
1732d620-2c80-460e-bf67-5346e1ec4e12,19-11-2016 22:46,P001,C000827,T09778,I00038,S0006,Perrier Flavors Sparkling Water 16.9oz,a. Beverage Sparkling Water,seema,Mohammadpur,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,18,bottles,23.0,414.0
d117eaac-ab6f-44e2-9714-12b7300668a3,28-11-2016 11:56,P015,C000699,T06882,I00232,S0006,"Pop-Tarts, Brown Sugar Cinnamon ",Food - Sweets,nitu kumari,Keranigong,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,14,ct,12.0,168.0
fb10af79-07ad-4d3d-9b3a-3698ea285172,25-05-2021 14:33,P032,C000424,T06261,I00232,S0006,"Pop-Tarts, Brown Sugar Cinnamon ",Food - Sweets,sagar,Mirpur-1,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,7,ct,12.0,84.0
b448c69f-f570-447d-b4e5-f3ed193b1f12,03-11-2022 14:11,P001,C001161,T03698,I00230,S0006,"Nabisco Classic Mix ccooki, cracker",Food - Sweets,roshan,Gournadi,Barishal,Barishal,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,29,pk,15.0,435.0
81b8cecd-a088-45b8-ba72-70deeb7179e7,14-01-2020 21:50,P034,C000495,T06364,I00129,S0006,Truvia Natural Sweetener,Coffee Sweetener,raja ram,Bishwanath,Sylhet,Sylhet,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,107,pk,18.0,1926.0
7d9b8616-83de-40fa-a7fc-33722a05a3e1,10-05-2021 15:22,P016,C001133,T03948,I00137,S0006,Foam Coffee Cups - 08 ounce,Dishware - Cups Hot,tapsam,Savar,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,463,ct,24.0,11112.0
29156c66-87ba-44c0-bd0a-8d0d7f47c111,23-04-2018 09:25,P007,C001197,T05636,I00073,S0006,Gatorade X-Factor Fierce Variety 20 oz,Beverage - Gatorade,babita,Savar,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,7,bottles,20.0,140.0
9a4a6615-7186-486f-a1d3-0f26fb3f03ed,26-06-2021 21:35,P034,C000990,T05310,I00026,S0006,Sprite - 12 oz cans,a. Beverage - Soda,neha siddiki,Savar,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,10,cans,6.75,67.5
aef7b3f8-ce47-40bd-9659-4dbce43535b5,15-02-2022 00:53,P010,C000756,T05079,I00221,S0006,Austin Toasty Crackers w/ PBtr,Food - Snacks,smt. gyatri devi,Bashundhara R/A,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,5,ct,14.0,70.0
493bf510-c412-40e4-b726-c776f64934e5,28-08-2015 18:54,P029,C001899,T09194,I00020,S0006,Ginger Ale - 12 oz cans,a. Beverage - Soda,saniya,Mirpur-1,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,5,cans,6.75,33.75
eebdd20f-50e8-46bc-af62-0514220f4cf4,12-01-2016 12:11,P025,C000766,T07322,I00250,S0006,Clorox Disinfecting Wipes ,Kitchen Supplies,reena devi,Dhanmondi,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,2,pack,19.5,39.0
524c0860-20e1-4b58-ba1a-ab75b7f825f4,10-06-2020 10:24,P006,C001766,T01412,I00130,S0006,Hefty Supreme Foam Bowls 12oz,Dishware - Bowls,gotiya gurjar,Uttara,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,165,ct,14.0,2310.0
e0be5dd9-2bfe-46d1-87cf-f2966aa182f7,20-06-2015 05:09,P032,C000701,T00385,I00251,S0006,"Dawn Ultra Dish Detergent, Original Scent ",Kitchen Supplies,roshni,Bashundhara R/A,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,81,oz,13.0,1053.0
69e42038-df4b-477b-a317-c5781ed34d6b,30-03-2021 21:53,P022,C001728,T02877,I00072,S0006,Gatorade Variety 20 oz ,Beverage - Gatorade,smt gita,Bashundhara R/A,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,9,bottles,20.0,180.0
dc0e5ac2-6f28-4dde-bd75-0e96d4b51eef,30-06-2015 23:57,P029,C001545,T07426,I00244,S0006,All Purpose Cleaner 409 Spray,Kitchen Supplies,hemraj,Bishwanath,Sylhet,Sylhet,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,22,oz,18.0,396.0
fcdd44f4-12c6-4034-9d25-66998b40c8ae,02-04-2015 01:16,P008,C000101,T08450,I00076,S0006,Diet Fuze Iced Tea,Beverage - Iced Tea,rakesh,Bishwanath,Sylhet,Sylhet,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,5,cans,6.75,33.75
18f39756-9944-49c0-b915-a11d2be0c706,14-02-2014 13:45,P006,C001504,T05932,I00258,S0006,Lysol Disinfectant Spray 19 oz,Kitchen Supplies,kanika sharma,Mogbazar,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,2,pk,21.0,42.0
c060cd06-59d5-42da-8cc9-3063aaab6404,14-01-2017 21:50,P022,C000345,T08355,I00046,S0006,Waterloo Sparkling Lemon 12oz,a. Beverage Sparkling Water,rahul,Keranigong,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,6,cans,8.0,48.0
f598f2db-3f56-4718-849b-08151a087eeb,06-02-2019 23:17,P027,C001764,T06924,I00123,S0006,Honey Packets  ,Coffee Sweetener,seema,Gournadi,Barishal,Barishal,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,58,ct,45.0,2610.0
f4594275-fdf9-459e-82ea-bac02d8b0f77,16-07-2018 00:09,P024,C001135,T01687,I00114,S0006,K Cups – Starbuck's Pike Place,Coffee K-Cups,khusboo,Mohammadpur,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,35,ct,44.0,1540.0
d02fbce1-fe92-4271-9c59-1acc6e1661d5,11-03-2017 17:08,P003,C001745,T01174,I00208,S0006,Nature Valley Sweet/Salty Peanut Bars      ,Food - Healthy,manpreet kaur,Mohammadpur,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,42,ct,14.0,588.0
e51a5e41-80cf-4d5c-b29c-eba065ad03a6,07-06-2016 03:33,P032,C000372,T08407,I00104,S0006,Njoy Creamer Canister 16 oz,Coffee Creamer,sanjay,Mirpur-1,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,5,ct,14.0,70.0
040dca09-a3f0-4ff4-a44d-5fd3f9fcb854,22-02-2014 13:15,P011,C001370,T00753,I00262,S0006,Strong Everyday Napkins,Kitchen Supplies,megha bansal,Bishwanath,Sylhet,Sylhet,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,240,ct,14.0,3360.0
07ba3c86-888b-474d-9a92-d67c45a1d172,05-02-2018 10:11,P015,C000614,T05687,I00096,S0006,Sobe Zero Lifewater Variety 20 oz,Beverage Water,dinesh singh,Bashundhara R/A,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,8,bottles,20.0,160.0
ba57306b-71ab-45f3-8767-328bbda8a533,17-03-2018 15:40,P029,C001747,T01848,I00097,S0006,Vita Coconut Water 10oz ,Beverage Water,babli,Mogbazar,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,1,cartons,19.0,19.0
82f0867a-175e-42ed-9501-b1b946427f9b,17-02-2020 15:52,P016,C000639,T05955,I00187,S0006,Belvita Hard Biscuits Cinnamon,Food - Healthy,vishal mishra,Uttara,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,17,ct,13.0,221.0
54786974-bcf2-433d-a433-dd4e6cbc182b,09-09-2017 21:08,P023,C000705,T04205,I00206,S0006,Nature Valley Soft Oatmeal Squares   ,Food - Healthy,pooja,Savar,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,14,ct,15.0,210.0
4138ece6-d834-4ecb-bf74-fdd25dfb205f,11-11-2021 22:23,P015,C001154,T01118,I00081,S0006,Tejava Unsweetened Black Tea 16.9oz,Beverage - Iced Tea,manju devi,Uttara,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,1,bottles,29.0,29.0
e233faee-db29-4017-9916-6f8c23971cb5,26-09-2014 03:45,P037,C000854,T09250,I00091,S0006,Nestle Purelife 16oz ,Beverage Water,nisha,Keranigong,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,4,bottles,7.5,30.0
7b2625b7-7e84-4584-b91a-8397c62ab5e1,05-07-2014 06:14,P005,C001729,T09725,I00002,S0006,A&W Root Beer Diet - 12 oz cans,a. Beverage - Soda,monika,Mirpur-1,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,3,cans,6.75,20.25
d525e357-a8f5-4673-a38b-4d1dc9d7ba55,01-08-2016 09:25,P031,C001180,T08358,I00151,S0006,Cheetos Flamin' Hot 1 oz,Food - Chips,nirmal,Bashundhara R/A,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,44,bags,17.0,748.0
c7da3658-d1df-479f-a345-3fa798fd26e5,15-05-2017 19:14,P038,C000672,T03268,I00138,S0006,Foam Coffee Cups - 12 ounce,Dishware - Cups Hot,sonam,Keranigong,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,51,ct,32.0,1632.0
ad23c554-5918-4050-98f3-82e9f7279b21,21-06-2021 03:57,P006,C001810,T00808,I00248,S0006,Charmin Ultra Bath Tissue,Kitchen Supplies,manisha,Megna,Comilla,Chittagong,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,8,rolls,26.0,208.0
6cde94c2-60c8-4c63-9046-91aad470477f,28-02-2020 01:00,P004,C001444,T04131,I00177,S0006,M&M Peanut Candy 1.7 oz,Food - Chocolate,nisha,Mirpur-1,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,40,ct,35.0,1400.0
0f3e7e00-8796-44d4-a706-d63882508419,05-04-2021 19:16,P029,C001964,T05087,I00052,S0006,Monster Lo-Carb 16 oz,Beverage - Energy/Protein,preeti singh,Bashundhara R/A,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,10,cans,40.0,400.0
531c20d0-de16-4c7f-81e2-c318350b43ec,17-07-2020 14:06,P006,C001628,T01874,I00191,S0006,Cliff Builders Protein Bar Variety Pack,Food - Healthy,vaishali,Mohammadpur,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,4,bars,24.0,96.0
1658881b-56b6-4aa9-9e0a-873c9648dcf3,05-07-2021 07:38,P030,C001405,T03851,I00086,S0006,V8 100% Vegetable Juice 11oz cans,Beverage - Juice,lalita,Mogbazar,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,14,cans,18.0,252.0
9e95feb8-97c0-41a2-b772-2f14f86d94e0,05-07-2021 07:38,P032,C000400,T03851,I00128,S0006,Sweet N Low Sweetener,Coffee Sweetener,ankush @ shera,Mirpur-1,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,1180,pk,16.0,18880.0
740a940d-3f1f-4f61-82cd-61b0e5b6958c,01-02-2016 19:30,P025,C001309,T00155,I00163,S0006,Goldfish Pepperidge Farm Cheddar 1.5oz ,Food - Chips,sunita,Dhanmondi,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,16,bags,15.0,240.0
12278a48-7da7-49d9-a3ff-6d5e1c330781,06-01-2019 13:38,P006,C001936,T01105,I00211,S0006,"Sargento Bal. Breaks (fruit, nut, cheese)",Food - Healthy,rekha,Megna,Comilla,Chittagong,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,9,ct,15.0,135.0
c34f4b43-7c43-4cfb-aaaa-dc122cd5ee48,02-07-2016 18:21,P014,C000019,T08313,I00144,S0006,Paper Plate 10 inch Ultra Strong,Dishware - Plates,sarvesh,Mirpur-1,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,10,ct,20.0,200.0
54717e6b-7501-4628-85df-edccc9ea6ea8,17-09-2022 11:09,P010,C000180,T03373,I00071,S0006,Gatorade Original Variety 12 oz,Beverage - Gatorade,raja kumar,Mogbazar,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,15,bottles,17.5,262.5
4fedf0e4-a9f0-4e96-b4dd-4c02ca2869aa,22-02-2014 06:14,P024,C000628,T02871,I00132,S0006,Clear Plastic 12 oz Cups,Dishware - Cups Cold,ajay,Megna,Comilla,Chittagong,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,49,ct,14.0,686.0
f60282fb-1ff4-4d87-9f21-5127da885376,21-11-2014 16:21,P007,C001603,T07072,I00186,S0006,Belvita Hard Biscuits Blueberry,Food - Healthy,pooja,Mogbazar,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,14,ct,13.0,182.0
4dd94107-0a4e-4c91-93ef-ef49aff6e883,20-09-2014 09:22,P020,C000194,T06832,I00032,S0006,La Croix Sparkling Cran-Raspberry 12 oz,a. Beverage Sparkling Water,mohd afzal,Keranigong,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,23,cans,16.0,368.0
3ac164de-68e3-47af-b656-5d61be6390dd,21-03-2014 16:32,P015,C000837,T00391,I00018,S0006,Fresca Original - 12 oz cans,a. Beverage - Soda,gulbasha,Farmgate,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,9,cans,6.75,60.75
f9936166-c282-4dbf-9ac6-12f53611ba22,22-08-2021 13:15,P012,C000974,T06366,I00078,S0006,Pure Leaf Sweet Tea 8.5oz,Beverage - Iced Tea,palak,Savar,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,9,bottles,17.0,153.0
99bc2993-f70f-479b-827e-a1fc2753306e,04-03-2022 06:15,P033,C000461,T01300,I00005,S0006,Cherry Coke Zero 12 pack,a. Beverage - Soda,suraj,Mirpur-1,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,2,cans,6.75,13.5
493e03cb-9ca3-44af-a674-cda819ea1289,04-06-2020 05:17,P038,C000093,T09731,I00263,S0006,Advil 2 pill packets,Medicine,beeru,Megna,Comilla,Chittagong,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,47,ct,14.0,658.0
f8f58aec-5f32-49ab-a6bf-7e330e4589c0,20-01-2015 12:09,P010,C001299,T00440,I00249,S0006,Clorox Bleach Large Jugs,Kitchen Supplies,poonam,Dhanmondi,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,2,pack,16.0,32.0
510ae4e1-a079-4947-9760-0e29725951f9,20-04-2019 17:57,P012,C001476,T06883,I00231,S0006,Nabisco Cookie Variety Pk Oreo/ChocChip,Food - Sweets,deepa,Bashundhara R/A,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,22,pk,16.0,352.0
43b2f0ce-46c6-47a5-bde1-797d52ab5811,17-11-2015 20:26,P032,C000677,T06567,I00245,S0006,Bounty Paper Towels Select a Size ,Kitchen Supplies,anita,Gournadi,Barishal,Barishal,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,11,rolls,26.0,286.0
86f4f4cc-82a1-4033-bd1c-ecfc94ff9e02,27-01-2022 19:07,P030,C001584,T06659,I00007,S0006,Coke Classic 12 oz cans,a. Beverage - Soda,ruksar,Shyamoli,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,2,cans,6.75,13.5
69748491-a627-4e90-bb83-e7f5c3b022fd,01-02-2018 11:05,P038,C000550,T01524,I00077,S0006,Fuze Iced Tea,Beverage - Iced Tea,sagar,Megna,Comilla,Chittagong,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,11,cans,6.75,74.25
f4107b9c-451c-40de-8268-fb67c80cf3f6,09-04-2019 09:31,P020,C001848,T03046,I00222,S0006,Cheese and Peanut Butter Crackers,Food - Snacks,arti arora,Shyamoli,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,33,ct,12.0,396.0
9e51465d-50ba-42c3-be6e-87c834239621,29-07-2022 21:33,P001,C001518,T00406,I00118,S0006,K Cups –Organic Breakfast Blend,Coffee K-Cups,payal,Savar,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,78,ct,42.0,3276.0
3b2219fa-af39-4e26-b60b-e03b5a03fd32,10-10-2019 15:52,P005,C001671,T08232,I00257,S0006,Large Trash Bags Black 33 gal,Kitchen Supplies,harpreet kaur,Mirpur-1,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,76,ct,21.0,1596.0
363105ba-ec25-45fb-9f0e-f39ce065cc14,08-04-2016 16:19,P019,C000589,T00584,I00223,S0006,Lance Variety Cracker Packs ,Food - Snacks,jitendra singh,Farmgate,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,27,ct,13.5,364.5
f114055b-6743-4f3f-9906-5b8f94b72610,01-12-2020 17:12,P025,C001586,T05669,I00245,S0006,Bounty Paper Towels Select a Size ,Kitchen Supplies,suman,Mirpur-1,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,6,rolls,26.0,156.0
ebfc5035-946a-4497-bbbe-9e13cd200330,04-03-2014 12:30,P018,C000311,T01811,I00191,S0006,Cliff Builders Protein Bar Variety Pack,Food - Healthy,aaftaab husan,Keranigong,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,11,bars,24.0,264.0
c58c294d-9f19-46a6-a178-253a4051649d,18-08-2020 11:50,P020,C001450,T09195,I00208,S0006,Nature Valley Sweet/Salty Peanut Bars      ,Food - Healthy,gayatri @ rani,Mirpur-1,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,27,ct,14.0,378.0
76abbf82-0d2b-4706-8cb0-4d457e65cab7,03-06-2019 12:40,P018,C001016,T01877,I00058,S0006,Premier Protein Shake Choc. 11oz,Beverage - Energy/Protein,kusum,Savar,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,6,bottles,22.0,132.0
b96b76db-b27f-4ec0-914e-acc392183d86,09-08-2020 23:55,P026,C001347,T06400,I00065,S0006,G2 Lo Calorie Variety 20 oz,Beverage - Gatorade,anupama,Mohammadpur,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,8,bottles,20.0,160.0
56aca67e-d262-4225-9b67-cda17e56831c,20-11-2015 00:58,P028,C000415,T01790,I00114,S0006,K Cups – Starbuck's Pike Place,Coffee K-Cups,mustafa,Megna,Comilla,Chittagong,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,33,ct,44.0,1452.0
3c6e567d-48f6-46d5-aa74-4e2c20129ea3,06-07-2018 23:20,P026,C000235,T02715,I00061,S0006,Red Bull 12oz,Beverage - Energy/Protein,ashish,Mohammadpur,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,7,cans,55.0,385.0
4d90ab78-e9bf-4633-b736-2b957abae6a4,16-11-2018 13:00,P015,C001661,T00698,I00039,S0006,Perrier Sparkling Water glass 11oz,a. Beverage Sparkling Water,maya devi,Bashundhara R/A,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,4,bottles,26.0,104.0
e6ce93b6-70b2-4d02-91a7-109dab46d149,21-07-2020 01:37,P006,C001531,T09864,I00221,S0006,Austin Toasty Crackers w/ PBtr,Food - Snacks,seema,Uttara,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,24,ct,14.0,336.0
1efa599b-cb1f-45b8-a6bf-b3d06e6ec872,09-10-2017 03:10,P013,C000930,T08505,I00105,S0006,Njoy Creamer Packs,Coffee Creamer,amar deep kaur,Shyamoli,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,205,ct,16.5,3382.5
af3d4574-7c58-41de-997f-d28f192beabe,26-01-2016 22:22,P011,C000585,T02246,I00086,S0006,V8 100% Vegetable Juice 11oz cans,Beverage - Juice,varun chandela,Gournadi,Barishal,Barishal,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,10,cans,18.0,180.0
7903766e-6dc7-4177-9409-6d52ed590340,29-07-2020 09:11,P020,C000047,T05556,I00183,S0006,Snickers Bars 1.8oz,Food - Chocolate,anubhav shrivastab,Bashundhara R/A,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,30,ct,35.0,1050.0
e735dfb8-9f1e-43d1-9c52-c63597173b0f,17-06-2017 16:09,P016,C001416,T09179,I00197,S0006,Fiber One Bars Oats and Chocolate,Food - Healthy,parul,Savar,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,34,bars,15.0,510.0
8b8bf5b4-9739-4639-aadb-af6286a7d38f,21-01-2016 13:16,P012,C000109,T04782,I00050,S0006,Waterloo Sparkling Watermelon 12oz,a. Beverage Sparkling Water,amarjeet,Bashundhara R/A,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,4,cans,8.0,32.0
f59b544b-6516-46a2-88b3-f10562a39718,27-02-2017 13:40,P005,C000232,T02109,I00258,S0006,Lysol Disinfectant Spray 19 oz,Kitchen Supplies,rohit,Kharpara,B.Baria,Chittagong,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,2,pk,21.0,42.0
2e0a0929-4eaf-4ea4-8aef-53046bf25749,28-02-2022 03:50,P012,C000197,T06194,I00129,S0006,Truvia Natural Sweetener,Coffee Sweetener,mobin,Savar,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,181,pk,18.0,3258.0
09b3f258-9c3a-404a-a2b4-2419ec1d115f,23-05-2016 02:33,P038,C001238,T08936,I00238,S0006,Double Bubble Variety Tub,Gum - Mints,sarita,Mirpur-1,Dhaka,Dhaka,Q2,high,Dhaka,Mirpur-1,Dhaka,Dhaka,228,ct,12.0,2736.0
c9b981de-2410-43c9-9c06-c0014d2a2e38,20-12-2016 00:15,P006,C001228,T07151,I00117,S0006,K Cups Folgers Lively Columbian,Coffee K-Cups,radhika,Bishwanath,Sylhet,Sylhet,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,7,ct,46.0,322.0
e5f2a2e6-d581-4963-8225-1a4c8ad76822,02-01-2015 13:00,P018,C000992,T02291,I00052,S0006,Monster Lo-Carb 16 oz,Beverage - Energy/Protein,mira,Agargaon,Dhaka,Dhaka,Q1,high,Dhaka,Mirpur-1,Dhaka,Dhaka,20,cans,40.0,800.0
7dd8e703-d477-4c95-bf54-d7aa25ec7b32,25-11-2018 21:46,P016,C000527,T03113,I00014,S0006,Diet Mountain Dew 12oz cans,a. Beverage - Soda,nootan prakash yadav,Bashundhara R/A,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,3,cans,6.75,20.25
20988917-b4cc-4d66-b4fc-f6dc6c02690f,01-07-2019 00:16,P012,C001982,T02646,I00094,S0006,Ozarka Spring Water Mini 8oz,Beverage Water,neha,Mirpur-1,Dhaka,Dhaka,Q3,high,Dhaka,Mirpur-1,Dhaka,Dhaka,34,bottles,11.0,374.0
4677474e-c7ef-417d-bf40-f9d2e8102595,12-10-2021 22:21,P009,C001234,T08114,I00249,S0006,Clorox Bleach Large Jugs,Kitchen Supplies,rukmani,Savar,Dhaka,Dhaka,Q4,high,Dhaka,Mirpur-1,Dhaka,Dhaka,2,pack,16.0,32.0
